candidate_id,source,signature,clean__method,scale__method,pca__n_components,model__C,model__gamma,params_json,stage,fold_idx,fold_accuracy,fit_seconds,removed_rows
stage3_998,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,2.25,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.8075,10.338,192
stage3_999,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,2.25,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.8,10.639,192
stage3_1000,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,3.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.786875,8.957,192
stage3_1001,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,3.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.815,10.412,192
stage3_1002,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,3.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80375,10.385,192
stage3_1003,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,3.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.79875,10.419,192
stage3_1004,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,4.5,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.810625,10.679,192
stage3_1005,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,4.5,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80375,9.691,192
stage3_1006,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,4.5,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.804375,10.145,192
stage3_1007,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.02, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,4.5,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.02, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.800625,10.181,192
stage3_1008,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,6.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.81625,10.87,192
stage3_1009,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,6.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.8,10.371,192
stage3_1010,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.015, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,6.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.015, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.805,10.556,192
stage3_1011,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,144,6.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 144, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.799375,9.479,192
stage3_1012,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,2.25,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.775,10.007,192
stage3_1013,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,2.25,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.815,10.955,192
stage3_1014,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,2.25,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.81125,11.283,192
stage3_1015,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,2.25,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.800625,10.739,192
stage3_1016,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,3.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.786875,10.261,192
stage3_1017,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,3.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.01, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.82,11.393,192
stage3_1018,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,3.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80875,10.451,192
stage3_1019,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,3.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.02, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.79625,10.649,192
stage3_1020,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,4.5,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80875,11.049,192
stage3_1021,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,4.5,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80375,11.073,192
stage3_1022,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,4.5,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80625,10.888,192
stage3_1023,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.02, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,4.5,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.02, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.799375,10.904,192
stage3_1024,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,6.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.816875,11.2,192
stage3_1025,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,6.0,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.01, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.800625,11.189,192
stage3_1026,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.015, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,6.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.015, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.80375,10.783,192
stage3_1027,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",lof_0.03,power_yeo,152,6.0,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.02, ""pca__n_components"": 152, ""scale__method"": ""power_yeo""}",stage3_local_cv,0,0.799375,10.757,192
stage3_1028,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,2.25,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.775625,6.127,192
stage3_1029,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,2.25,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.815,5.873,192
stage3_1030,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,2.25,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.808125,6.56,192
stage3_1031,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,2.25,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.8025,5.839,192
stage3_1032,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,3.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.7825,6.468,192
stage3_1033,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,3.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.80625,5.788,192
stage3_1034,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,4.5,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.80375,6.859,192
stage3_1035,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,4.5,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.813125,5.994,192
stage3_1036,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,4.5,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.800625,6.586,192
stage3_1037,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,4.5,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.02, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.80125,5.734,192
stage3_1038,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,6.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.005, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.8075,7.081,192
stage3_1039,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,120,6.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 6.0, ""model__gamma"": 0.015, ""pca__n_components"": 120, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.80125,5.743,192
stage3_1040,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,128,2.25,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.77625,5.984,192
stage3_1041,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,128,2.25,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.81,5.721,192
stage3_1042,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,128,2.25,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.80875,6.5,192
stage3_1043,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,128,2.25,0.02,"{""clean__method"": ""lof_0.03"", ""model__C"": 2.25, ""model__gamma"": 0.02, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.801875,5.671,192
stage3_1044,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,128,3.0,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.778125,6.28,192
stage3_1045,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,128,3.0,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 3.0, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.804375,5.567,192
stage3_1046,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,128,4.5,0.005,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.005, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.804375,6.757,192
stage3_1047,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,128,4.5,0.01,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.01, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.81375,5.803,192
stage3_1048,stage3_seed_1,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",lof_0.03,quantile_normal,128,4.5,0.015,"{""clean__method"": ""lof_0.03"", ""model__C"": 4.5, ""model__gamma"": 0.015, ""pca__n_components"": 128, ""scale__method"": ""quantile_normal""}",stage3_local_cv,0,0.80125,6.427,192
